횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
6122,52,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,9.17123287671233,94.0,0.010014673514306677,3
6122,53,회현동,남창동,smart,3.0,0.2946596858638743,3.0,50.0,10.5,17.5,5.546596858638744,0,,0,0,0,0,,0,0,0,0,6.960030165912519,96.0,0.010023672140849238,2
6213,42,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,76.52173913043478,100.0,0.001574074074074074,1
6213,43,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.20478260869565,100.0,0.0012962962962962963,1
6213,44,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,72.57676518883416,100.0,0.0012037037037037038,1
6213,45,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,70.64338537387017,100.0,0.0010648148148148149,1
6213,46,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,73.77768662838392,100.0,0.0013425925925925925,1
6213,47,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.38154392191659,100.0,0.001388888888888889,1
6213,48,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,71.56039689387403,100.0,0.000787037037037037,1
6213,49,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.33941908713693,100.0,0.0010648148148148149,1
6213,50,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,68.91300675675676,100.0,0.001388888888888889,1
6213,51,회현동,남창동,baseline,4.0,0.2946596858638743,1.0,50.0,3.5,10.5,5.446596858638744,0,,0,0,0,0,,0,0,0,0,74.6593886462882,100.0,0.00125,1
