scenario,scenario_key,seed,cw_id,ped_type,pet_sec
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW9,normal_ped,77.0
S1,baseline,43,CW9,normal_ped,89.0
S1,baseline,43,CW9,normal_ped,89.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,1.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,10.0
S1,baseline,43,CW4,normal_ped,10.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,66.0
S1,baseline,43,CW9,elderly_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,66.0
S1,baseline,43,CW9,normal_ped,70.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,78.0
S1,baseline,43,CW9,normal_ped,78.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW3,elderly_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,62.0
S1,baseline,43,CW9,normal_ped,63.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,74.0
S1,baseline,43,CW9,normal_ped,74.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,80.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,82.0
S1,baseline,43,CW9,normal_ped,83.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,1.0
S1,baseline,43,CW3,elderly_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,17.0
S1,baseline,43,CW9,elderly_ped,50.0
S1,baseline,43,CW9,elderly_ped,50.0
S1,baseline,43,CW9,elderly_ped,50.0
S1,baseline,43,CW9,normal_ped,50.0
S1,baseline,43,CW9,normal_ped,50.0
S1,baseline,43,CW9,normal_ped,50.0
S1,baseline,43,CW9,normal_ped,52.0
S1,baseline,43,CW9,normal_ped,53.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,normal_ped,57.0
S1,baseline,43,CW9,normal_ped,57.0
S1,baseline,43,CW9,normal_ped,68.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,1.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,normal_ped,46.0
S1,baseline,43,CW9,elderly_ped,47.0
S1,baseline,43,CW9,normal_ped,47.0
S1,baseline,43,CW9,normal_ped,55.0
S1,baseline,43,CW9,normal_ped,68.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,64.0
S1,baseline,43,CW2,normal_ped,64.0
S1,baseline,43,CW2,normal_ped,64.0
S1,baseline,43,CW2,normal_ped,64.0
S1,baseline,43,CW2,normal_ped,64.0
S1,baseline,43,CW2,normal_ped,64.0
S1,baseline,43,CW2,elderly_ped,65.0
S1,baseline,43,CW2,normal_ped,65.0
S1,baseline,43,CW2,normal_ped,1.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,1.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW3,elderly_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,17.0
S1,baseline,43,CW9,normal_ped,26.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,27.0
S1,baseline,43,CW9,normal_ped,39.0
S1,baseline,43,CW9,normal_ped,39.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,66.0
S1,baseline,43,CW2,normal_ped,66.0
S1,baseline,43,CW2,normal_ped,66.0
S1,baseline,43,CW2,normal_ped,66.0
S1,baseline,43,CW2,elderly_ped,69.0
S1,baseline,43,CW2,normal_ped,69.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW3,elderly_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,0.0
S1,baseline,43,CW4,normal_ped,4.0
S1,baseline,43,CW4,normal_ped,9.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,7.0
S1,baseline,43,CW9,normal_ped,8.0
S1,baseline,43,CW9,normal_ped,9.0
S1,baseline,43,CW9,normal_ped,13.0
S1,baseline,43,CW9,normal_ped,19.0
S1,baseline,43,CW9,normal_ped,30.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,11.0
S1,baseline,43,CW2,normal_ped,11.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,50.0
S1,baseline,43,CW4,normal_ped,50.0
S1,baseline,43,CW4,normal_ped,50.0
S1,baseline,43,CW4,normal_ped,50.0
S1,baseline,43,CW4,normal_ped,50.0
S1,baseline,43,CW4,elderly_ped,58.0
S1,baseline,43,CW4,normal_ped,58.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,normal_ped,4.0
S1,baseline,43,CW9,elderly_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,29.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW1,elderly_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,8.0
S1,baseline,43,CW3,elderly_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW1,normal_ped,0.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW4,elderly_ped,61.0
S1,baseline,43,CW4,normal_ped,61.0
S1,baseline,43,CW4,normal_ped,61.0
S1,baseline,43,CW4,normal_ped,61.0
S1,baseline,43,CW4,normal_ped,61.0
S1,baseline,43,CW4,normal_ped,61.0
S1,baseline,43,CW4,normal_ped,62.0
S1,baseline,43,CW3,normal_ped,0.0
S1,baseline,43,CW9,elderly_ped,5.0
S1,baseline,43,CW9,elderly_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,5.0
S1,baseline,43,CW9,normal_ped,24.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,normal_ped,0.0
S1,baseline,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,3.0
S2,smart_single,43,CW1,normal_ped,10.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,8.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,6.0
S2,smart_single,43,CW1,normal_ped,7.0
S2,smart_single,43,CW1,normal_ped,8.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,65.0
S2,smart_single,43,CW2,elderly_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,66.0
S2,smart_single,43,CW2,elderly_ped,67.0
S2,smart_single,43,CW2,normal_ped,67.0
S2,smart_single,43,CW1,elderly_ped,1.0
S2,smart_single,43,CW1,normal_ped,1.0
S2,smart_single,43,CW2,normal_ped,72.0
S2,smart_single,43,CW1,normal_ped,2.0
S2,smart_single,43,CW1,normal_ped,7.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,10.0
S2,smart_single,43,CW1,normal_ped,7.0
S2,smart_single,43,CW1,normal_ped,11.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,4.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,4.0
S2,smart_single,43,CW1,normal_ped,4.0
S2,smart_single,43,CW1,normal_ped,1.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,1.0
S2,smart_single,43,CW2,normal_ped,1.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,10.0
S2,smart_single,43,CW1,normal_ped,4.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,1.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,1.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,1.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,65.0
S2,smart_single,43,CW2,elderly_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW2,normal_ped,65.0
S2,smart_single,43,CW1,normal_ped,3.0
S2,smart_single,43,CW1,normal_ped,2.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,1.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,3.0
S2,smart_single,43,CW1,normal_ped,4.0
S2,smart_single,43,CW1,normal_ped,2.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW1,elderly_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,1.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,0.0
S2,smart_single,43,CW1,normal_ped,1.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,elderly_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
S2,smart_single,43,CW2,normal_ped,0.0
