횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
8430,45,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,6,1.0,3,3,0,12,-2.5225377366365467,11,1,0,3,6.6947368421052635,97.5,0.6209668025626092,6
8430,42,신당동,신당동,smart,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,7,1.0,5,2,0,16,-0.7460554190959393,12,4,0,3,7.328320802005012,97.0,0.5440841865756542,6
8430,43,신당동,신당동,smart,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,42,22.714285714285715,4,3,35,11,-4.026608538809369,8,3,0,1,4.57630979498861,97.5,0.3876988984088127,5
8430,44,신당동,신당동,smart,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,3,3.3333333333333335,1,0,2,3,-0.13631292553591678,2,1,0,2,4.565555555555555,91.5,0.4426003594967046,4
8430,45,신당동,신당동,smart,5.0,0.1998197792295562,2.0,50.0,7.0,14.0,5.298197792295562,6,1.75,2,3,1,6,0.6692010079399244,3,3,0,2,6.273684210526316,97.0,0.5937962435970404,6
9628,42,중림동,만리동2가,baseline,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,199,4.417085427135678,55,82,62,0,,0,0,0,0,0.757537688442211,34.5,0.0010713192531374349,1
9628,43,중림동,만리동2가,baseline,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,182,4.574175824175824,55,61,66,0,,0,0,0,0,0.7614678899082569,22.5,0.00248062015503876,1
9628,44,중림동,만리동2가,baseline,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,73,4.184931506849315,20,29,24,0,,0,0,0,0,0.720620842572062,11.5,0.0014075695964967157,1
9628,45,중림동,만리동2가,baseline,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,145,3.6448275862068966,37,65,43,0,,0,0,0,0,0.9550209205020921,23.0,0.0015239256324291375,1
9628,42,중림동,만리동2가,smart,5.0,0.1901991313611407,2.0,50.0,7.0,14.0,5.201991313611407,199,4.417085427135678,55,82,62,0,,0,0,0,0,0.757537688442211,34.5,0.0010713192531374349,1
