횡단보도ID,lon,lat,읍면동명,LANES,ROAD_RANK,MAX_SPD,사고건수,추정AADT,행정동,노인비율,nan_flag,crossing_length_m,ped_green_base,ped_green_elderly,risk_score
5899,126.97916365056768,37.56803799644138,무교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5905,126.97942504867709,37.568891663575315,무교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5906,126.9793761842616,37.56884588447385,무교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5907,126.97920367527452,37.56885271979816,무교동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
5908,126.97916337325589,37.569033506462226,무교동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
5909,126.9735289023334,37.554306353419406,남대문로5가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
5912,126.97933040497657,37.56804031428338,무교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5914,126.97756767536032,37.56904465668895,태평로1가,2.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.7772727272727271
5916,126.9775791491092,37.56913391148685,태평로1가,2.0,104.0,50.0,1.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,2.2772727272727273
5925,126.97771725433827,37.56397559177997,태평로2가,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5926,126.9779673888164,37.563923002518784,소공동,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5927,126.97793561813438,37.56441960772303,태평로2가,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5928,126.97724574481282,37.56404415776724,태평로2가,4.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.297272727272727
5930,126.9774439482363,37.56459802018807,태평로2가,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5932,126.97763363092923,37.56481317813046,태평로2가,4.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.377272727272727
5933,126.97763642242828,37.565092379353736,태평로2가,1.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,3.5,10.5,11.375,1.477272727272727
5934,126.97744087591016,37.5652525392647,정동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
5935,126.97695787930012,37.56525244598632,정동,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
5938,126.97689701422458,37.56684067381058,태평로1가,4.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.377272727272727
5862,126.97530092510408,37.55690742902926,남대문로5가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
5863,126.97547338215004,37.55697612098092,남대문로5가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
5634,126.96402780671836,37.55298153602534,만리동2가,2.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,3.201991313611407
5637,126.96967604418012,37.56759196608356,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
150723,126.96919705282112,37.55516251402758,봉래동2가,3.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.501991313611407
5647,126.96727022454114,37.565890019971285,충정로1가,1.0,103.0,50.0,2.0,32310.64301369863,중림동,0.1901991313611407,False,3.5,10.5,11.375,3.401991313611407
5654,126.97055040950502,37.56671796920112,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5655,126.96988317265608,37.56728535618005,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5657,126.97098175190534,37.56649380010776,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5658,126.97105645657288,37.56661282198663,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5660,126.9706768626457,37.56684158127169,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5661,126.97026273305109,37.56715271769179,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5662,126.97011326505638,37.5670657158312,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5665,126.97002335708216,37.56184097804102,의주로2가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
5666,126.96992545400474,37.56223458054016,순화동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5672,126.96891605754156,37.559543005683395,중림동,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
5681,126.96922106504655,37.55536079124497,봉래동2가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
5693,126.97323709179553,37.56527255335692,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5694,126.97332386244572,37.56537068437383,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5701,126.97200112557252,37.566022609131615,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
5702,126.9721017124916,37.56612561678551,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5704,126.97282356363708,37.565512459135384,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
127438,127.02318256646276,37.571388547626384,황학동,2.0,,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,2.5178133028832432
5705,126.97292989850652,37.56562233300565,정동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5759,126.97594735574764,37.560682047937,남대문로4가,2.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,3.201991313611407
5760,126.97531200741564,37.56073226449631,남대문로4가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
5762,126.97482905539256,37.56068639188398,남대문로4가,1.0,104.0,30.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.3219913136114068
5765,126.97463075209212,37.560514709543654,남대문로4가,1.0,104.0,30.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.3219913136114068
5781,126.97351442892034,37.56306159995314,서소문동,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
5782,126.97359788084556,37.56283505407124,서소문동,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
5811,126.97503515169323,37.56335257473638,서소문동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
5814,126.97492871188705,37.563556231427434,서소문동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
5823,126.97161261828607,37.55944985498973,순화동,4.0,104.0,40.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,3.418596073765615
5825,126.97167875068403,37.55941554288556,순화동,4.0,104.0,40.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.918596073765615
127536,127.02333982554458,37.569518206184995,황학동,2.0,,50.0,1.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,3.0178133028832432
5826,126.97393534841066,37.559660935578734,봉래동1가,1.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.401991313611407
5830,126.97373154540536,37.558791248064864,남대문로5가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
126178,127.0124968716483,37.56481349107212,신당동,3.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.0981977922955624
5831,126.973895436237,37.55870203163978,남대문로5가,4.0,104.0,50.0,3.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,4.801991313611407
141676,126.9658209040248,37.55428653341991,만리동2가,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
121262,126.98091504312546,37.55494674731226,회현동1가,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
126003,127.0116143808012,37.55623163561538,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
126002,127.01136142835084,37.5563323557088,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
125994,127.01093866499367,37.55502106569524,신당동,2.0,104.0,50.0,2.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.798197792295562
125905,127.0116873467359,37.55407239646944,신당동,2.0,104.0,30.0,3.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,4.218197792295562
5949,126.97737426893067,37.56684763182768,태평로1가,3.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,10.5,17.5,20.125,2.077272727272727
119590,126.971479224465,37.566271963098465,정동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
119583,126.96860813749238,37.56373322544083,의주로1가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
5957,126.97907050159084,37.56699669913704,무교동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
119573,126.96878170092944,37.56351224072805,의주로1가,1.0,104.0,30.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.3219913136114068
5958,126.97922596321804,37.566243800342896,을지로1가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5959,126.9790762760096,37.56690973603918,태평로1가,3.0,104.0,30.0,2.0,26875.559786532827,소공동,0.0977272727272727,False,10.5,17.5,20.125,2.997272727272727
5960,126.97939856639648,37.56587308875078,을지로1가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
5962,126.97904195758072,37.56625978753027,을지로1가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
5963,126.97847875614212,37.56520925094619,태평로2가,3.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,10.5,17.5,20.125,2.077272727272727
5964,126.97816562999118,37.564364725753094,소공동,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5965,126.97822308627065,37.56451120231602,태평로2가,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
119056,126.96870018092996,37.563623400403074,의주로1가,1.0,104.0,30.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.3219913136114068
119055,126.96886126772556,37.563403744042105,순화동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
5966,126.97751004673822,37.56468270842273,태평로2가,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
119054,126.96941308506295,37.562318183119146,의주로1가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
5967,126.9782317410906,37.56440822004067,소공동,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
119046,126.9695861493876,37.56240842199835,의주로1가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
119045,126.97005205426916,37.56196914308384,순화동,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
119044,126.96967842719432,37.56171273219727,의주로2가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
119039,126.96797974624396,37.56089070085933,중림동,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
119026,126.96784724919344,37.5614856830924,중림동,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
5968,126.97878658387566,37.564486131074474,소공동,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5969,126.97870318360307,37.56457994580817,소공동,2.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.6972727272727273
5975,126.9787547832948,37.56510631708053,소공동,3.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,10.5,17.5,20.125,2.077272727272727
120933,126.98254457605805,37.568796047817585,남대문로1가,2.0,104.0,50.0,0.0,26875.559786532827,명동,0.2357627618766598,False,7.0,14.0,15.75,3.157627618766598
5976,126.97936687192168,37.566124821503,을지로1가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6019,126.9796406795671,37.56362121686652,소공동,2.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.7772727272727271
6022,126.97790419107756,37.56375135090433,북창동,4.0,104.0,30.0,2.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,3.297272727272727
6026,126.9765016725802,37.56233905645109,태평로2가,5.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,17.5,24.5,28.875,2.6772727272727272
6068,126.97629902358985,37.55702755883726,남창동,1.0,104.0,50.0,2.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,4.446596858638744
6153,126.97689980757774,37.55779411011401,남창동,3.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.546596858638743
6155,126.97993765013776,37.559637248482936,회현동1가,2.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,7.0,14.0,15.75,4.2465968586387435
6167,126.9795469963664,37.55401279624135,남대문로5가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
6199,126.97716940726202,37.55512001106236,남대문로5가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
6201,126.97721515056688,37.55594160358366,남창동,4.0,104.0,40.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,14.0,21.0,24.5,4.306596858638743
6210,126.97696642320416,37.55617727429849,남창동,2.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,7.0,14.0,15.75,4.2465968586387435
6212,126.97719353022268,37.55614070184521,남창동,4.0,104.0,40.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,14.0,21.0,24.5,4.306596858638743
6213,126.97675373178105,37.55607653713164,남창동,1.0,104.0,50.0,4.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,5.446596858638744
6511,126.986138528362,37.56082505066927,충무로2가,3.0,104.0,50.0,3.0,26875.559786532827,명동,0.2357627618766598,False,10.5,17.5,20.125,4.957627618766598
6512,126.98609248886596,37.56105389844208,충무로2가,3.0,104.0,50.0,1.0,26875.559786532827,명동,0.2357627618766598,False,10.5,17.5,20.125,3.957627618766598
6527,126.98893568146272,37.56107479590544,주자동,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6531,126.9893151520758,37.5611137358977,주자동,1.0,104.0,50.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.908064025934555
6583,126.9875015964982,37.558381050235106,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6592,126.98729748778092,37.558403913781085,남산동2가,1.0,104.0,30.0,1.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.7582769695824667
6597,126.98729453923254,37.558838734690795,남산동2가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6632,126.98749864454868,37.558843333543656,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6886,126.994507968034,37.5683417932504,입정동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
6888,126.99610651628215,37.56847001441486,산림동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
6891,126.99782294400448,37.56878587553209,주교동,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
6082,126.976974622838,37.55755611728457,남창동,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
122275,127.0002538648128,37.566657612697384,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6084,126.97654070912051,37.55703424628606,남창동,2.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,7.0,14.0,15.75,3.7465968586387435
125895,127.01132222274045,37.55370168943821,신당동,2.0,104.0,60.0,5.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,5.338197792295562
122781,126.9807695416317,37.56184321742557,남대문로3가,2.0,104.0,50.0,1.0,26875.559786532827,명동,0.2357627618766598,False,7.0,14.0,15.75,3.657627618766598
125787,127.00755498116764,37.56633468854833,을지로6가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
125786,127.00766709504818,37.566217966300464,을지로6가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
6122,126.97831673160552,37.55882879568618,남창동,3.0,104.0,50.0,3.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,5.546596858638744
6123,126.97854962827915,37.55867779506991,남창동,3.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.546596858638743
123602,127.00457950632574,37.56944032599578,방산동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
122543,126.98945099316616,37.56610329705298,을지로2가,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
6127,126.98003559481428,37.55968043293475,회현동1가,2.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,7.0,14.0,15.75,3.7465968586387435
122040,126.99039010819187,37.56288057457944,충무로3가,1.0,104.0,30.0,1.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.7582769695824667
122039,126.99013700905785,37.56370671338498,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
122035,126.99024348975544,37.562873696960985,충무로2가,1.0,104.0,30.0,0.0,26875.559786532827,명동,0.2357627618766598,False,3.5,10.5,11.375,2.777627618766598
122031,126.9904131298832,37.562704359551816,충무로3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6137,126.97610040165176,37.55854916686609,남창동,2.0,104.0,50.0,1.0,26875.559786532827,회현동,0.2946596858638743,False,7.0,14.0,15.75,4.2465968586387435
7240,126.99646633579928,37.55970614712988,필동3가,1.0,104.0,30.0,1.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.7582769695824667
7246,126.99635421598651,37.55978624235325,필동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
115695,126.9633464328896,37.559085990045865,중림동,1.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,3.5,10.5,11.375,2.901991313611407
98363,126.96924140768652,37.56181789160149,의주로2가,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
7267,126.995605537788,37.55639117816562,필동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
7268,126.9955192981899,37.556398040525345,필동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
7320,127.0017920549274,37.56934886007114,방산동,2.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.778596073765615
7332,127.00199183472014,37.56776176205845,방산동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7341,127.00268606621184,37.56450178707555,쌍림동,1.0,104.0,30.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,3.5,10.5,11.375,2.8984680227231077
7342,127.00275794235404,37.56456586427212,쌍림동,1.0,104.0,30.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,3.5,10.5,11.375,2.8984680227231077
7343,127.00274069908784,37.56474208151778,쌍림동,1.0,104.0,30.0,1.0,26875.559786532827,청구동,0.2478468022723108,False,3.5,10.5,11.375,3.3984680227231077
7346,127.0022519482366,37.56449035350159,오장동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
7347,127.00212833134388,37.56470090059763,오장동,1.0,104.0,30.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.637813302883243
7348,127.00224620768012,37.56480159375166,오장동,3.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,2.817813302883243
7349,127.0026372030939,37.5648153168476,쌍림동,1.0,104.0,30.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,3.5,10.5,11.375,2.8984680227231077
7350,127.00215707631328,37.56454070294401,오장동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
7358,126.99864676358436,37.564291265065705,예관동,1.0,104.0,30.0,1.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.7582769695824667
7364,127.00032573089848,37.56441485302203,오장동,1.0,104.0,30.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.637813302883243
7365,126.998629510991,37.56445146200543,오장동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
7372,127.0003113567878,37.564565896074306,오장동,1.0,104.0,30.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.637813302883243
6926,126.99531299267905,37.56838988706411,산림동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
6939,126.99807033819948,37.564263794684486,예관동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
6941,126.99703823563402,37.5642225797533,인현동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6942,126.99702672977824,37.564375911013016,인현동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6951,126.99611538164623,37.56418593650563,인현동2가,1.0,104.0,30.0,2.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,3.828064025934555
6952,126.99610099931752,37.56433240198968,인현동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6957,126.99537077214818,37.56419048671899,인현동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
6964,126.99538226385332,37.56432093341302,인현동2가,1.0,104.0,30.0,1.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,3.328064025934555
6896,126.99807308368204,37.56860737462777,주교동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6897,126.99809320442776,37.568804188437184,주교동,2.0,104.0,30.0,2.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,3.278596073765615
6902,126.997840199986,37.56860279353918,주교동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6645,126.98968504731782,37.56792495808458,수표동,1.0,104.0,30.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.4785960737656145
6651,126.99228983842096,37.56825356085912,입정동,3.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.578596073765615
6652,126.99255436382408,37.56808651521608,입정동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
6655,126.99228698338382,37.56805903570107,입정동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
